id,description_nl,normalized_description,label,attack_type,attack_family,severity,rule,rule_valid_by_parser,rule_validation_errors,option_coverage,source_name,source_url,source_usage,generation_method,log_example
SNORT-RAG-0200,"FR: HTTP file upload contains .php filename and suspicious content. The rule must use msg, sid, rev and classtype.","fr: http file upload contains .php filename and suspicious content. the rule must use msg, sid, rev and classtype.",malicious,webshell_upload,trojan-activity,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL WEBSHELL UPLOAD detected""; flow:to_server,established; content:""Content-Disposition|3A| form-data""; http_header; content:"".php""; http_client_body; nocase; classtype:trojan-activity; sid:9251871; rev:2;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data
SNORT-RAG-0201,Student scenario: HTTP file upload contains .php filename and suspicious content. Target: API endpoint. Include a Snort rule with low false positives.,student scenario: http file upload contains .php filename and suspicious content. target: api endpoint. include a snort rule with low false positives.,malicious,webshell_upload,trojan-activity,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL WEBSHELL UPLOAD detected""; flow:to_server,established; content:""Content-Disposition|3A| form-data""; http_header; content:"".php""; http_client_body; nocase; classtype:trojan-activity; sid:9784841; rev:3;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data
SNORT-RAG-0202,Student scenario: Détecter un upload de webshell PHP. Observed log: POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data,student scenario: détecter un upload de webshell php. observed log: post /upload http/1.1 multipart filename=shell.php content-disposition: form-data,malicious,webshell_upload,trojan-activity,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL WEBSHELL UPLOAD detected""; flow:to_server,established; content:""Content-Disposition|3A| form-data""; http_header; content:"".php""; http_client_body; nocase; classtype:trojan-activity; sid:9149579; rev:1;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data
SNORT-RAG-0203,"FR: Detect suspicious PHP web shell upload through multipart form. Keywords: .php upload, webshell. Need a valid alert rule.","fr: detect suspicious php web shell upload through multipart form. keywords: .php upload, webshell. need a valid alert rule.",malicious,webshell_upload,trojan-activity,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL WEBSHELL UPLOAD detected""; flow:to_server,established; content:""Content-Disposition|3A| form-data""; http_header; content:"".php""; http_client_body; nocase; classtype:trojan-activity; sid:9569952; rev:2;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data
SNORT-RAG-0204,"Short operator query: HTTP file upload contains .php filename and suspicious content. The rule must use msg, sid, rev and classtype.","short operator query: http file upload contains .php filename and suspicious content. the rule must use msg, sid, rev and classtype.",malicious,webshell_upload,trojan-activity,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL WEBSHELL UPLOAD detected""; flow:to_server,established; content:""Content-Disposition|3A| form-data""; http_header; content:"".php""; http_client_body; nocase; classtype:trojan-activity; sid:9282809; rev:3;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,POST /upload HTTP/1.1 multipart filename=shell.php Content-Disposition: form-data
SNORT-RAG-0205,Technical note: Legitimate DNS query to public resolver. Target: SMB file server. This should be classified as benign and should not create an alert rule.,technical note: legitimate dns query to public resolver. target: smb file server. this should be classified as benign and should not create an alert rule.,benign,benign,benign,none,NO_RULE_RECOMMENDED,False,Benign traffic: no Snort alert rule should be generated.,0.0,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /health HTTP/1.1 from monitoring server, expected every 30 seconds"
SNORT-RAG-0206,SOC alert description: Legitimate DNS query to public resolver. Target: public web server. This should be classified as benign and should not create an alert rule.,soc alert description: legitimate dns query to public resolver. target: public web server. this should be classified as benign and should not create an alert rule.,benign,benign,benign,none,NO_RULE_RECOMMENDED,False,Benign traffic: no Snort alert rule should be generated.,0.0,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /health HTTP/1.1 from monitoring server, expected every 30 seconds"
SNORT-RAG-0207,Student scenario: Legitimate DNS query to public resolver. Target: internal DNS resolver. This should be classified as benign and should not create an alert rule.,student scenario: legitimate dns query to public resolver. target: internal dns resolver. this should be classified as benign and should not create an alert rule.,benign,benign,benign,none,NO_RULE_RECOMMENDED,False,Benign traffic: no Snort alert rule should be generated.,0.0,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /health HTTP/1.1 from monitoring server, expected every 30 seconds"
SNORT-RAG-0208,Technical note: Legitimate DNS query to public resolver. Target: public web server. This should be classified as benign and should not create an alert rule.,technical note: legitimate dns query to public resolver. target: public web server. this should be classified as benign and should not create an alert rule.,benign,benign,benign,none,NO_RULE_RECOMMENDED,False,Benign traffic: no Snort alert rule should be generated.,0.0,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /health HTTP/1.1 from monitoring server, expected every 30 seconds"
SNORT-RAG-0209,Formal analyst request: Traffic backup autorisé entre deux serveurs internes. Target: Linux SSH bastion. This should be classified as benign and should not create an alert rule.,formal analyst request: traffic backup autorisé entre deux serveurs internes. target: linux ssh bastion. this should be classified as benign and should not create an alert rule.,benign,benign,benign,none,NO_RULE_RECOMMENDED,False,Benign traffic: no Snort alert rule should be generated.,0.0,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /health HTTP/1.1 from monitoring server, expected every 30 seconds"
SNORT-RAG-0210,Technical note: Legitimate DNS query to public resolver. Target: SMB file server. This should be classified as benign and should not create an alert rule.,technical note: legitimate dns query to public resolver. target: smb file server. this should be classified as benign and should not create an alert rule.,benign,benign,benign,none,NO_RULE_RECOMMENDED,False,Benign traffic: no Snort alert rule should be generated.,0.0,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /health HTTP/1.1 from monitoring server, expected every 30 seconds"
SNORT-RAG-0211,Student scenario: Traffic backup autorisé entre deux serveurs internes. Target: API endpoint. This should be classified as benign and should not create an alert rule.,student scenario: traffic backup autorisé entre deux serveurs internes. target: api endpoint. this should be classified as benign and should not create an alert rule.,benign,benign,benign,none,NO_RULE_RECOMMENDED,False,Benign traffic: no Snort alert rule should be generated.,0.0,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /health HTTP/1.1 from monitoring server, expected every 30 seconds"
SNORT-RAG-0212,FR: Traffic backup autorisé entre deux serveurs internes. Target: public web server. This should be classified as benign and should not create an alert rule.,fr: traffic backup autorisé entre deux serveurs internes. target: public web server. this should be classified as benign and should not create an alert rule.,benign,benign,benign,none,NO_RULE_RECOMMENDED,False,Benign traffic: no Snort alert rule should be generated.,0.0,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /health HTTP/1.1 from monitoring server, expected every 30 seconds"
SNORT-RAG-0213,SOC alert description: Traffic backup autorisé entre deux serveurs internes. Target: DMZ application. This should be classified as benign and should not create an alert rule.,soc alert description: traffic backup autorisé entre deux serveurs internes. target: dmz application. this should be classified as benign and should not create an alert rule.,benign,benign,benign,none,NO_RULE_RECOMMENDED,False,Benign traffic: no Snort alert rule should be generated.,0.0,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /health HTTP/1.1 from monitoring server, expected every 30 seconds"
SNORT-RAG-0214,Technical note: Legitimate DNS query to public resolver. Target: internal DNS resolver. This should be classified as benign and should not create an alert rule.,technical note: legitimate dns query to public resolver. target: internal dns resolver. this should be classified as benign and should not create an alert rule.,benign,benign,benign,none,NO_RULE_RECOMMENDED,False,Benign traffic: no Snort alert rule should be generated.,0.0,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /health HTTP/1.1 from monitoring server, expected every 30 seconds"
SNORT-RAG-0215,Technical note: Legitimate DNS query to public resolver. Target: Linux SSH bastion. This should be classified as benign and should not create an alert rule.,technical note: legitimate dns query to public resolver. target: linux ssh bastion. this should be classified as benign and should not create an alert rule.,benign,benign,benign,none,NO_RULE_RECOMMENDED,False,Benign traffic: no Snort alert rule should be generated.,0.0,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /health HTTP/1.1 from monitoring server, expected every 30 seconds"
SNORT-RAG-0216,Formal analyst request: Normal HTTP health check from monitoring server. Target: FTP server. This should be classified as benign and should not create an alert rule.,formal analyst request: normal http health check from monitoring server. target: ftp server. this should be classified as benign and should not create an alert rule.,benign,benign,benign,none,NO_RULE_RECOMMENDED,False,Benign traffic: no Snort alert rule should be generated.,0.0,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /health HTTP/1.1 from monitoring server, expected every 30 seconds"
